,Steps until goal,Reward_until_goal
847,978.0,-111997
848,375.0,-36859
849,345.0,-29749
850,309.0,-28093
851,292.0,-31843
852,303.0,-32992
853,270.0,-29349
854,405.0,-46057
855,251.0,-23601
856,116.0,-13959
857,70.0,-6180
858,308.0,-31304
859,46.0,-3412
860,513.0,-49559
861,121.0,-12383
862,222.0,-29231
863,58.0,-4988
864,236.0,-27070
865,574.0,-57720
866,614.0,-68069
867,166.0,-13409
868,110.0,-13583
869,481.0,-51845
870,392.0,-44337
871,821.0,-86438
872,89.0,-6255
873,423.0,-42734
874,266.0,-24695
875,424.0,-39949
876,467.0,-42733
877,883.0,-94746
878,214.0,-26650
879,176.0,-19647
880,214.0,-20111
881,135.0,-12100
882,1753.0,-171787
883,142.0,-15675
884,653.0,-63741
885,251.0,-23727
886,452.0,-43814
887,106.0,-9215
888,692.0,-73419
889,340.0,-30750
890,168.0,-16326
891,457.0,-40363
892,438.0,-45804
893,473.0,-46946
894,529.0,-62510
895,463.0,-48217
896,373.0,-39727
897,126.0,-16570
898,322.0,-34474
899,1046.0,-107496
900,377.0,-46399
901,260.0,-29992
902,319.0,-36360
903,124.0,-16383
904,162.0,-15199
905,461.0,-45827
906,390.0,-42757
907,650.0,-68587
908,65.0,-4754
909,154.0,-16909
910,730.0,-70937
911,139.0,-17592
912,611.0,-63329
913,55.0,-4189
914,145.0,-18195
915,471.0,-57920
916,229.0,-21917
917,463.0,-47449
918,244.0,-27944
919,129.0,-16004
920,443.0,-51737
921,303.0,-28499
922,107.0,-10794
923,157.0,-15861
924,385.0,-41303
925,475.0,-43764
926,220.0,-20742
927,225.0,-26462
928,92.0,-10751
929,571.0,-51733
930,81.0,-9347
931,324.0,-33851
932,741.0,-74233
933,216.0,-18661
934,66.0,-5422
935,264.0,-24480
936,68.0,-7358
937,477.0,-42000
938,264.0,-28062
939,140.0,-17949
940,666.0,-69968
941,318.0,-32295
942,787.0,-82298
943,133.0,-12112
944,98.0,-13159
945,173.0,-16715
946,135.0,-12299
947,461.0,-47845
948,475.0,-48655
949,199.0,-20508
950,272.0,-26038
951,167.0,-19282
952,323.0,-36950
953,180.0,-21072
954,176.0,-18837
955,179.0,-16878
956,111.0,-12973
957,153.0,-16922
958,71.0,-9124
959,149.0,-15923
960,871.0,-82502
961,226.0,-17166
962,360.0,-33332
963,147.0,-15467
964,189.0,-18735
965,190.0,-21819
966,72.0,-4660
967,337.0,-33735
968,253.0,-21554
969,138.0,-14023
970,527.0,-55428
971,480.0,-51959
972,272.0,-27857
973,195.0,-21429
974,152.0,-15245
975,206.0,-16490
976,150.0,-11246
977,197.0,-25439
978,676.0,-75236
979,688.0,-73387
980,89.0,-5473
981,128.0,-10941
982,164.0,-18825
983,313.0,-34608
984,1118.0,-109872
985,269.0,-25836
986,31.0,-1536
987,138.0,-12190
988,128.0,-11810
989,127.0,-17381
990,159.0,-13203
991,267.0,-25363
992,232.0,-21180
993,174.0,-16859
994,186.0,-21207
995,183.0,-21302
996,327.0,-32332
997,88.0,-10419
998,178.0,-18396
999,65.0,-7013
1000,301.0,-26137
1001,593.0,-58807
1002,64.0,-6401
1003,164.0,-18242
1004,138.0,-15671
1005,428.0,-48936
1006,125.0,-12020
1007,226.0,-24927
1008,94.0,-11989
1009,406.0,-40231
1010,432.0,-43965
1011,115.0,-13019
1012,148.0,-14899
1013,150.0,-13424
1014,134.0,-16051
1015,66.0,-5764
1016,98.0,-12988
1017,149.0,-11632
1018,565.0,-55808
1019,208.0,-28065
1020,339.0,-29527
1021,564.0,-56348
1022,417.0,-43465
1023,194.0,-21554
1024,81.0,-7228
1025,173.0,-18719
1026,162.0,-13335
1027,1006.0,-105455
1028,803.0,-88937
1029,1433.0,-145850
1030,365.0,-36535
1031,620.0,-70903
1032,267.0,-23205
1033,274.0,-25740
1034,444.0,-47388
1035,675.0,-70714
1036,679.0,-68770
1037,320.0,-29396
1038,300.0,-34295
1039,281.0,-26784
1040,229.0,-26295
1041,241.0,-24544
1042,425.0,-37133
1043,236.0,-23272
1044,130.0,-17555
1045,65.0,-8165
1046,376.0,-47079
1047,371.0,-42200
1048,49.0,-5136
1049,455.0,-48181
1050,363.0,-42433
1051,340.0,-29161
1052,1146.0,-115954
1053,106.0,-11404
1054,397.0,-45508
1055,236.0,-28987
1056,79.0,-5662
1057,203.0,-27121
1058,108.0,-11008
1059,277.0,-27778
1060,162.0,-10888
1061,496.0,-51647
1062,509.0,-51559
1063,262.0,-24733
1064,255.0,-23675
1065,348.0,-33292
1066,129.0,-15079
1067,395.0,-50198
1068,292.0,-25988
1069,30.0,-2188
1070,166.0,-14278
1071,1009.0,-98989
1072,424.0,-38368
1073,126.0,-10813
1074,135.0,-12229
1075,137.0,-14731
1076,372.0,-39555
1077,302.0,-35494
1078,327.0,-36057
1079,754.0,-77259
1080,213.0,-20763
1081,113.0,-13785
1082,171.0,-17551
1083,577.0,-60568
1084,174.0,-18451
1085,140.0,-11522
1086,170.0,-16555
1087,157.0,-15875
1088,972.0,-100547
1089,694.0,-76193
1090,92.0,-10437
1091,321.0,-39064
1092,138.0,-10839
1093,630.0,-65495
1094,406.0,-41795
1095,599.0,-53667
1096,198.0,-25014
1097,397.0,-53014
1098,149.0,-15811
1099,684.0,-78700
1100,168.0,-17108
1101,1400.0,-142106
1102,747.0,-77434
1103,148.0,-15042
1104,114.0,-9534
1105,344.0,-30799
1106,242.0,-23435
1107,250.0,-28662
1108,1390.0,-151889
1109,502.0,-53416
1110,70.0,-4843
1111,230.0,-24987
1112,556.0,-57192
1113,213.0,-25312
1114,356.0,-38844
1115,250.0,-23883
1116,286.0,-24631
1117,463.0,-49271
1118,1869.0,-198362
1119,159.0,-18890
1120,1014.0,-92228
1121,486.0,-46987
1122,251.0,-28691
1123,151.0,-13310
1124,259.0,-34058
1125,845.0,-76226
1126,170.0,-15532
1127,788.0,-77918
1128,286.0,-28199
1129,619.0,-63735
1130,83.0,-7429
1131,523.0,-52156
1132,275.0,-26139
1133,505.0,-52637
1134,179.0,-22108
1135,160.0,-15808
1136,386.0,-39300
1137,103.0,-12368
1138,310.0,-35785
1139,310.0,-31236
1140,234.0,-24478
1141,1575.0,-162576
1142,238.0,-30228
1143,111.0,-15204
1144,146.0,-14000
1145,64.0,-6586
1146,201.0,-17225
1147,227.0,-22837
1148,515.0,-48720
1149,211.0,-21599
1150,197.0,-17081
1151,261.0,-28401
1152,69.0,-6549
1153,382.0,-45280
1154,1013.0,-101569
1155,552.0,-52995
1156,135.0,-13849
1157,1499.0,-157643
1158,481.0,-50808
1159,175.0,-19234
1160,120.0,-15384
1161,480.0,-52144
1162,502.0,-55748
1163,707.0,-73473
1164,607.0,-59802
1165,301.0,-32138
1166,190.0,-18921
1167,482.0,-48802
1168,439.0,-50298
1169,204.0,-19787
1170,68.0,-3008
1171,184.0,-22413
1172,385.0,-36073
1173,395.0,-40859
1174,307.0,-27878
1175,60.0,-5545
1176,665.0,-76279
1177,447.0,-47063
1178,278.0,-27053
1179,20.0,-1127
1180,252.0,-22593
1181,119.0,-10904
1182,632.0,-69704
1183,133.0,-11616
1184,176.0,-18694
1185,537.0,-52383
1186,141.0,-16058
1187,259.0,-28172
1188,227.0,-20522
1189,536.0,-56020
1190,384.0,-36907
1191,212.0,-21415
1192,475.0,-48072
1193,312.0,-35260
1194,131.0,-12040
1195,208.0,-18199
1196,1456.0,-142330
1197,316.0,-35138
1198,225.0,-20901
1199,293.0,-29683
1200,500.0,-55561
1201,210.0,-20886
1202,217.0,-22160
1203,179.0,-17248
1204,64.0,-7766
1205,411.0,-42851
1206,377.0,-39860
1207,689.0,-69007
1208,95.0,-13554
1209,308.0,-38342
1210,782.0,-80925
1211,298.0,-29175
1212,163.0,-17644
1213,80.0,-8180
1214,158.0,-15862
1215,588.0,-60436
1216,318.0,-29865
1217,48.0,-4765
1218,254.0,-25395
1219,33.0,-3926
1220,604.0,-70960
1221,570.0,-61371
1222,107.0,-10239
1223,84.0,-7671
1224,121.0,-9827
1225,97.0,-11168
1226,254.0,-26746
1227,213.0,-21189
1228,596.0,-69416
1229,203.0,-22516
1230,96.0,-9390
1231,125.0,-10498
1232,170.0,-18077
1233,76.0,-6015
1234,364.0,-39676
1235,1636.0,-168439
1236,1309.0,-129346
1237,239.0,-25949
1238,796.0,-73021
1239,106.0,-10636
1240,259.0,-25826
1241,312.0,-39896
1242,1068.0,-114500
1243,706.0,-75381
1244,243.0,-23321
1245,412.0,-38286
1246,94.0,-9999
1247,446.0,-44133
1248,380.0,-40317
1249,613.0,-66574
1250,388.0,-41107
1251,178.0,-16790
1252,829.0,-86048
1253,162.0,-14288
1254,118.0,-15197
1255,1401.0,-158058
1256,250.0,-25932
1257,538.0,-48334
1258,119.0,-11602
1259,190.0,-21494
1260,178.0,-20431
1261,161.0,-14130
1262,141.0,-14508
1263,585.0,-60475
1264,83.0,-7970
1265,256.0,-27373
1266,409.0,-36038
1267,713.0,-63801
1268,110.0,-8151
1269,385.0,-42424
1270,130.0,-15593
1271,516.0,-47387
1272,308.0,-35727
1273,110.0,-11108
1274,142.0,-16073
1275,93.0,-10651
1276,212.0,-16967
1277,391.0,-40625
1278,250.0,-28390
1279,325.0,-29457
1280,111.0,-8281
1281,631.0,-59431
1282,352.0,-44440
1283,410.0,-41925
1284,219.0,-25447
1285,227.0,-25085
1286,269.0,-25763
1287,785.0,-75129
1288,191.0,-16862
1289,512.0,-47781
1290,317.0,-31770
1291,80.0,-7412
1292,36.0,-3346
1293,356.0,-33412
1294,82.0,-5836
1295,216.0,-21492
1296,187.0,-16272
1297,742.0,-78898
1298,806.0,-77936
1299,369.0,-38473
1300,186.0,-15775
1301,520.0,-58849
1302,188.0,-18636
1303,117.0,-11230
1304,506.0,-51702
1305,142.0,-14921
1306,1303.0,-131546
1307,274.0,-28714
1308,941.0,-99308
1309,357.0,-34722
1310,1090.0,-108193
1311,212.0,-18898
1312,211.0,-28424
1313,147.0,-15893
1314,159.0,-15137
1315,1102.0,-101467
1316,110.0,-10996
1317,191.0,-20982
1318,832.0,-87674
1319,164.0,-14545
1320,524.0,-52600
1321,60.0,-7521
1322,403.0,-52339
1323,246.0,-26979
1324,702.0,-76016
1325,250.0,-27964
1326,342.0,-32745
1327,875.0,-89006
1328,220.0,-25389
1329,671.0,-67924
1330,728.0,-81370
1331,247.0,-21136
1332,181.0,-21230
1333,472.0,-40294
1334,65.0,-8919
1335,53.0,-5751
1336,337.0,-29542
1337,646.0,-66495
1338,108.0,-9444
1339,140.0,-12702
1340,197.0,-19553
1341,432.0,-44377
1342,122.0,-11846
1343,39.0,-2979
1344,105.0,-10848
1345,435.0,-41650
1346,132.0,-13989
