,Steps until goal,Reward_until_goal
1242,60.0,-4550
1243,60.0,-4948
1244,86.0,-7362
1245,24.0,-761
1246,63.0,-5461
1247,83.0,-4388
1248,33.0,-3514
1249,129.0,-9238
1250,61.0,-4806
1251,51.0,-3546
1252,98.0,-5625
1253,166.0,-12899
1254,129.0,-12251
1255,89.0,-6227
1256,108.0,-9189
1257,69.0,-4416
1258,62.0,-4807
1259,178.0,-19024
1260,46.0,-2745
1261,88.0,-7633
1262,36.0,-1555
1263,70.0,-5171
1264,109.0,-10213
1265,46.0,-2347
1266,180.0,-11747
1267,112.0,-9207
1268,106.0,-8021
1269,124.0,-11464
1270,45.0,-3156
1271,50.0,-3559
1272,32.0,-1935
1273,77.0,-6414
1274,120.0,-8447
1275,98.0,-7971
1276,141.0,-8880
1277,101.0,-8770
1278,113.0,-8824
1279,93.0,-5662
1280,158.0,-10119
1281,147.0,-11857
1282,74.0,-5800
1283,77.0,-5007
1284,30.0,-725
1285,127.0,-9292
1286,47.0,-4921
1287,120.0,-10196
1288,103.0,-7578
1289,56.0,-4546
1290,39.0,-3548
1291,154.0,-13058
1292,29.0,-2316
1293,30.0,-1577
1294,125.0,-9674
1295,62.0,-3358
1296,54.0,-4799
1297,78.0,-6202
1298,151.0,-10908
1299,114.0,-9820
1300,34.0,-1155
1301,82.0,-5609
1302,133.0,-10820
1303,180.0,-16921
1304,122.0,-10624
1305,49.0,-4354
1306,92.0,-6813
1307,62.0,-4437
1308,50.0,-5151
1309,105.0,-9626
1310,88.0,-5657
1311,118.0,-10079
1312,105.0,-9441
1313,160.0,-12481
1314,244.0,-16301
1315,115.0,-9308
1316,83.0,-5966
1317,114.0,-10389
1318,52.0,-2395
1319,84.0,-6365
1320,135.0,-13266
1321,91.0,-8617
1322,99.0,-10147
1323,78.0,-5179
1324,60.0,-3782
1325,78.0,-6984
1326,113.0,-9718
1327,90.0,-6256
1328,142.0,-11269
1329,90.0,-6797
1330,299.0,-22242
1331,128.0,-10658
1332,114.0,-7488
1333,223.0,-14702
1334,259.0,-23850
1335,298.0,-24615
1336,54.0,-4530
1337,82.0,-8964
1338,200.0,-17084
1339,48.0,-2988
1340,171.0,-14112
1341,115.0,-8044
1342,127.0,-9662
1343,33.0,-2931
1344,103.0,-6782
1345,98.0,-6833
1346,133.0,-8687
1347,32.0,-3328
1348,81.0,-7769
1349,40.0,-2924
1350,267.0,-23889
1351,121.0,-9684
1352,72.0,-6409
1353,86.0,-6821
1354,59.0,-5544
