,Scores,Loss,Episode length
527,-178.87225429930908,2220.8996980190277,1000
528,-85.1910129389256,2617.5066061615944,1000
529,-82.16528495676263,2352.5017971992493,1000
530,-122.2513548038899,1832.079609811306,1000
531,-99.35908087757872,2209.423538863659,1000
532,-86.69830700395569,2234.314580321312,1000
533,-154.67023647944004,2200.4721950292587,1000
534,-92.59390819912345,2299.9221646785736,1000
535,-132.52479864604416,2197.665630221367,1000
536,-146.3016683655371,2072.3474145531654,1000
537,-95.14684587250915,1989.0701793432236,1000
538,-90.48695017816091,1939.9480095505714,1000
539,-135.19610892599943,2018.9400564432144,1000
540,-136.00336374231355,1941.3374581933022,1000
541,-142.28316732424085,2038.6092839837074,1000
542,-142.08209223081056,1841.7678490281105,1000
543,-91.98708461670329,2547.349340558052,1000
544,-152.4453205754141,2312.7344167232513,1000
545,-101.07481545987872,2258.041974067688,1000
546,-143.6435194055462,2277.730835020542,1000
547,-114.02698169031683,1891.9231070876122,1000
548,-146.6810928105035,1852.168151140213,1000
549,-137.57911414868275,1970.365110874176,1000
550,-96.9502053786274,2157.8280930519104,1000
551,-129.50323906234792,2093.0693556666374,1000
552,-140.35152406044676,2362.5373998880386,1000
553,-113.81415691390842,1878.9490030407906,1000
554,-84.82694188524388,2255.021494805813,1000
555,-93.26105245421265,2096.6595047712326,1000
556,-99.2791241664985,1903.437746167183,1000
557,-102.95151809670654,2141.3563719391823,1000
558,-164.46127045462433,1910.2841268777847,1000
559,-152.78329966547545,2150.4479137659073,1000
560,-153.31338033466724,2160.4527266025543,1000
561,-72.89832470888831,2147.4958144426346,1000
562,-77.3351457306054,2093.94896787405,1000
563,-121.41710909821441,2180.6537261605263,1000
564,-127.63080270397465,1990.5113860368729,1000
565,-129.2183849876671,1992.6330480873585,1000
566,-130.69615969462754,2197.807226449251,1000
567,-125.43900390532808,1985.796903014183,1000
568,-110.21176552928925,2550.2277683615685,1000
569,-92.11636748500966,1898.5104358196259,1000
570,-92.69525214778409,2253.8434396982193,1000
571,-70.55086352661655,2305.987095475197,1000
572,-124.85608903648702,2044.413791358471,1000
573,-103.1156631919515,2130.814009308815,1000
574,-119.62816176721982,2388.2430886626244,1000
575,-136.10514603600984,2084.7657321691513,1000
576,-163.88773383236676,2078.568012356758,1000
577,-120.53742382644162,2211.006192266941,1000
578,-115.9715641785597,2340.4951351881027,1000
579,-154.9195542611646,2337.7782542705536,1000
580,-154.90340888637013,2368.554491341114,1000
581,-86.24265484061195,2382.659816265106,1000
582,-165.9363988641036,2181.9787817001343,1000
583,-121.75343630800499,2371.490995466709,1000
584,-141.13436270111492,2223.56813198328,1000
585,-71.89475378738443,2300.9301787018776,1000
586,-102.57385693415554,2123.247940659523,1000
587,-98.82579624999597,2637.820155441761,1000
588,-148.3549183337514,2200.934244930744,1000
589,-104.0729796750843,2250.2498875260353,1000
590,-70.75705913253009,2219.3131499290466,1000
591,-61.84404251321051,2386.57491594553,1000
592,-141.69889507757097,2143.2563830018044,1000
593,-130.47600739870873,2019.4853165149689,1000
594,-151.78370148758313,2326.1622813344,1000
595,-153.5346687829577,2135.421175301075,1000
596,-162.19294245683992,2143.414065361023,1000
597,-156.06055934880308,2053.96388232708,1000
598,-145.0014858717408,2286.7850264906883,1000
599,-89.07245131452939,2245.1161242723465,1000
600,-98.96549922769017,2437.622470498085,1000
601,-153.97426857393086,2059.263012290001,1000
602,-116.7399690354197,2463.3459318876266,1000
603,-148.53363575668058,2191.6640191078186,1000
604,-102.63833974632122,2139.288817822933,1000
605,-126.51558694542679,2278.1236557364464,1000
606,-134.3970866616929,2006.5372741222382,1000
607,-136.98559422755343,2083.8253461122513,1000
608,-128.89787254288953,1776.1038683354855,1000
609,-121.23006059221791,2120.9325764477253,1000
610,-108.10447860595211,2310.8346568346024,1000
611,-114.23617257464487,2509.2763254642487,1000
612,-162.65856516712034,2360.1986360549927,1000
613,-152.93437772696052,2052.054019808769,1000
614,-136.1335205922749,2371.11539041996,1000
615,-142.13509457731686,2251.2397720217705,1000
616,-102.87091991159032,2126.679699897766,1000
617,-159.64784323223873,2202.4821261167526,1000
618,-168.3045265271181,1966.7864027023315,1000
619,-74.29580765359354,2312.0928765535355,1000
620,-78.01961174407106,2295.1779066324234,1000
621,-111.33749630580083,2245.5603505969048,1000
622,-112.03164409898783,2014.4105335474014,1000
623,-122.10404703927038,2188.085473895073,1000
624,-121.52395887475203,2359.0196992754936,1000
625,-105.4443859838812,2397.5601877570152,1000
626,-115.9133945273481,2500.4177626371384,1000
627,-77.74072448760975,2371.839707195759,1000
628,-142.69692302521298,2254.0200731158257,1000
629,-124.43512976533768,2420.3262449502945,1000
630,-138.28893425550234,2159.564848959446,1000
